game_urn,seq_idx,event_date_time,game_time,monster_type,dragon_type,killer_team_urn,killer_team,killer_urn,killer,assistants,pos_x,pos_y,killer_team_perid,killer_perid,upsert_at
live:lol:riot:map:esportstmnt01-3373466,13,6/14/2023 9:18 PM,300973,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,12703,6443,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,14,6/14/2023 9:18 PM,315912,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3056,7633,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,15,6/14/2023 9:18 PM,334290,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2826,8114,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,16,6/14/2023 9:18 PM,343125,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,7941,9698,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,17,6/14/2023 9:19 PM,363120,krug,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,6317,12146,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,18,6/14/2023 9:19 PM,375421,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8408,2298,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,19,6/14/2023 9:19 PM,398009,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11008,8387,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,20,6/14/2023 9:20 PM,421310,dragon,air,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,"Berserker, Zven, River, huhi",9866,4414,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,21,6/14/2023 9:20 PM,439089,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,6745,4791,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,22,6/14/2023 9:20 PM,464555,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,12135,6507,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,23,6/14/2023 9:20 PM,464622,scuttleCrab,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3681,9920,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,24,6/14/2023 9:21 PM,484733,blueCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3694,9053,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,25,6/14/2023 9:21 PM,508126,riftHerald,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,Fudge,4695,9673,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,26,6/14/2023 9:21 PM,514158,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,7986,9471,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,27,6/14/2023 9:22 PM,530666,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2996,7562,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,28,6/14/2023 9:22 PM,543970,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,4281,5960,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,29,6/14/2023 9:22 PM,546070,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,6916,11368,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,30,6/14/2023 9:22 PM,577990,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8258,2319,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,31,6/14/2023 9:23 PM,596074,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11008,8387,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,32,6/14/2023 9:23 PM,598836,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7082,4133,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,33,6/14/2023 9:23 PM,610277,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,6892,4933,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,34,6/14/2023 9:23 PM,617170,blueCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11604,6750,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,35,6/14/2023 9:23 PM,629379,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,12388,6522,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,36,6/14/2023 9:23 PM,635019,scuttleCrab,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3986,9840,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,37,6/14/2023 9:24 PM,701091,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,7986,9471,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,38,6/14/2023 9:25 PM,764281,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3375,6973,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,39,6/14/2023 9:26 PM,776973,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2937,8379,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,40,6/14/2023 9:26 PM,785323,dragon,fire,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,Stixxay,9866,4414,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,41,6/14/2023 9:26 PM,794631,scuttleCrab,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,4503,9049,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,42,6/14/2023 9:26 PM,805903,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,12183,6846,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,43,6/14/2023 9:26 PM,806902,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,6317,12146,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,44,6/14/2023 9:26 PM,818218,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11008,8387,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,45,6/14/2023 9:27 PM,876800,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7131,9846,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,46,6/14/2023 9:28 PM,898986,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,7101,10900,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,47,6/14/2023 9:28 PM,903080,riftHerald,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,Berserker,Blaber,4282,9787,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,48,6/14/2023 9:28 PM,919227,blueCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2920,8254,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,49,6/14/2023 9:28 PM,927874,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2934,7699,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,50,6/14/2023 9:28 PM,935622,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3353,6619,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,51,6/14/2023 9:29 PM,950955,scuttleCrab,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,5064,9531,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,52,6/14/2023 9:29 PM,974103,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7268,4702,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,53,6/14/2023 9:29 PM,981613,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,12591,6283,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,54,6/14/2023 9:29 PM,992356,blueCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11175,7049,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,55,6/14/2023 9:29 PM,997287,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7296,5073,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,56,6/14/2023 9:29 PM,1002257,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11008,8387,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,57,6/14/2023 9:30 PM,1009040,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8554,2605,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,58,6/14/2023 9:30 PM,1055317,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,7949,9490,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,59,6/14/2023 9:31 PM,1106504,scuttleCrab,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,5232,9444,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,60,6/14/2023 9:32 PM,1130245,dragon,chemtech,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,"Berserker, Zven",9866,4414,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,61,6/14/2023 9:32 PM,1140854,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7018,4926,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,62,6/14/2023 9:32 PM,1151957,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,2110,8450,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,63,6/14/2023 9:32 PM,1165362,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2866,7947,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,64,6/14/2023 9:33 PM,1192218,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,12561,6551,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,65,6/14/2023 9:33 PM,1203062,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11747,7628,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,66,6/14/2023 9:33 PM,1222931,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8641,2560,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,67,6/14/2023 9:34 PM,1277257,scuttleCrab,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,4169,9458,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,68,6/14/2023 9:34 PM,1289328,blueCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3095,8171,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,69,6/14/2023 9:34 PM,1290162,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,8008,9555,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,70,6/14/2023 9:34 PM,1290162,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,7934,10612,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,71,6/14/2023 9:34 PM,1295973,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2642,8242,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,72,6/14/2023 9:35 PM,1318319,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,Berserker,,5948,5430,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,73,6/14/2023 9:35 PM,1324342,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,6939,4194,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,74,6/14/2023 9:35 PM,1352731,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,4969,5956,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,75,6/14/2023 9:35 PM,1364742,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11008,8387,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,76,6/14/2023 9:36 PM,1376175,blueCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11111,6988,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,77,6/14/2023 9:36 PM,1384957,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,12595,6481,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,78,6/14/2023 9:37 PM,1467562,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,Berserker,,7875,9681,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,79,6/14/2023 9:38 PM,1489852,baron,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,"Berserker, Fudge",5007,10471,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,80,6/14/2023 9:38 PM,1511349,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3392,6432,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,81,6/14/2023 9:38 PM,1514147,scuttleCrab,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,,10850,4578,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,82,6/14/2023 9:38 PM,1520519,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3239,8392,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,6/14/2023 10:04 PM
live:lol:riot:map:esportstmnt01-3373466,83,6/14/2023 9:38 PM,1522759,dragon,chemtech,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,"Gori, Stixxay, huhi",10214,4818,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/14/2023 10:04 PM
